timestamp,price,quantity,makerTrader,takerTrader,buyerIsMaker
1575,98.0412,4,5,3,0
1575,100.115,1,2,3,0
1576,100.115,4,2,4,0
1576,100.156,1,2,4,0
1577,100.156,2,2,0,0
1577,100.398,1,2,3,1
1579,100.735,2,3,1,0
1579,100.735,2,3,3,0
1580,101.62,2,5,2,0
1580,101.632,2,4,2,0
1583,101.507,1,1,2,0
1583,101.632,3,4,2,0
1583,101.814,1,5,2,0
1583,101.814,4,5,4,0
1584,100.705,1,3,4,1
1584,100.398,2,2,4,1
1584,100.041,2,5,4,1
1584,98.8737,1,1,5,1
1584,98.4464,2,1,5,1
1585,100.646,3,1,5,0
1588,99.7361,3,5,3,0
1589,99.7361,1,5,1,0
1589,100.646,1,1,1,0
1589,101.707,1,0,1,0
1590,101.707,3,0,0,0
1590,99.198,1,4,1,1
1591,100.713,4,4,0,1
1591,99.198,1,4,0,1
1591,98.8533,1,1,2,1
1591,98.395,1,0,2,1
1592,100.61,5,1,4,0
1593,101.886,3,5,3,1
1595,98.395,3,0,0,1
1595,98.6014,4,3,2,0
1595,98.9624,3,3,5,0
1597,98.9624,1,3,1,0
1597,100.305,3,2,1,0
1597,100.957,1,3,1,0
1601,101.067,5,4,1,0
1601,101.927,1,0,4,0
1602,100.843,1,1,3,1
1602,100.783,1,3,3,1
1604,99.7816,1,5,0,1
1604,101.927,1,0,1,0
1604,98.5576,1,2,4,0
1605,98.5576,2,2,5,0
1605,101.927,1,0,5,0
1605,101.941,1,3,5,0
1607,100.356,2,4,3,1
1610,101.941,1,3,2,0
1612,101.941,1,3,2,0
1612,101.957,3,4,2,0
1612,101.995,1,1,2,0
1613,101.995,1,1,3,0
1613,102.032,4,4,3,0
1614,101.915,2,4,1,1
1615,102.077,2,3,1,0
1615,101.915,1,4,5,1
1615,100.339,1,1,5,1
1620,100.712,1,3,3,0
1623,100.712,1,3,3,0
1624,100.712,1,3,1,0
1624,101.086,1,1,2,1
1625,100.521,1,1,3,1
1625,100.258,1,1,3,1
1625,100.187,2,0,3,1
1625,101.523,4,0,5,0
1627,100.187,1,0,0,1
1627,99.7142,1,4,0,1
1627,101.523,1,0,3,0
1627,101.76,2,3,3,0
1627,101.922,1,4,3,0
1629,101.664,2,2,4,1
1631,101.922,3,4,1,0
1631,101.922,1,4,2,0
1632,101.442,3,3,4,1
1632,101.442,2,3,5,1
1635,99.7142,2,4,0,1
1635,100.514,1,3,2,0
1635,101.296,1,5,2,0
1635,102.088,1,1,5,0
1635,102.101,2,3,5,0
1635,102.14,1,3,5,0
1636,101.959,1,2,4,1
1637,102.14,1,3,3,0
1637,102.17,1,0,3,0
1637,99.2537,4,1,4,1
1638,99.2537,1,1,1,1
1638,99.2026,1,0,1,1
1638,100.029,2,3,4,1
1638,99.2026,1,0,4,1
1639,99.2026,2,0,4,1
1642,100.217,2,0,4,1
1643,100.551,2,5,0,0
1643,100.551,2,5,2,0
1643,102.17,1,0,2,0
1643,102.173,2,3,2,0
1643,102.173,2,3,3,0
1644,102.2,2,3,2,0
1645,100.217,3,0,2,1
1646,102.258,3,4,3,0
1646,102.294,2,0,3,0
1646,102.294,3,0,4,0
1649,99.1697,3,0,1,0
1649,101.019,1,1,2,0
1649,101.894,2,0,2,0
1649,99.8162,2,1,3,1
1649,99.1662,2,0,3,1
1650,99.1662,1,0,4,1
1651,101.894,2,0,0,0
1651,102.296,2,2,0,0
1652,100.906,1,0,1,0
1652,102.296,1,2,1,0
1652,102.312,1,4,1,0
1652,101.69,1,3,5,1
1654,101.86,1,2,0,0
1655,101.86,1,2,2,0
1655,101.69,1,3,4,1
1655,99.8127,2,0,4,1
1655,99.8127,3,0,5,1
1655,99.5927,1,1,5,1
1656,100.284,4,0,3,0
1656,99.5927,4,1,5,1
1657,100.284,1,0,1,0
1657,101.368,3,1,1,0
1657,99.1437,1,2,4,1
1659,101.368,1,1,2,0
1660,101.464,1,2,4,1
1661,101.464,2,2,2,1
1662,100.528,2,2,2,0
1662,100.528,1,2,5,0
1662,100.927,3,4,5,0
1663,99.1437,1,2,2,1
1664,99.1437,2,2,0,1
1664,99.0802,2,3,0,1
1664,99.0489,1,5,0,1
1666,99.0489,1,5,3,1
1666,100.306,1,2,5,0
1666,100.927,1,4,5,0
1667,99.0361,1,5,1,1
1667,100.927,1,4,2,0
1667,101.618,2,2,2,0
1667,102.345,2,1,2,0
1667,99.0361,2,5,3,1
1668,99.0621,2,5,4,0
1668,102.345,2,1,4,0
1669,102.345,1,1,0,0
1669,102.349,4,5,0,0
1670,102.349,1,5,2,0
1670,102.388,1,5,2,0
1670,102.397,2,1,2,0
1670,99.6234,3,1,3,1
1670,98.9767,2,0,3,1
1671,102.397,2,1,0,0
1671,100.592,4,2,3,1
1671,100.592,1,2,4,1
1671,98.9767,2,0,4,1
1671,102.397,1,1,5,0
1671,102.408,1,1,5,0
1672,102.408,2,1,2,0
1674,100.012,5,0,2,1
1674,99.8349,1,3,4,1
1674,98.6684,3,1,4,1
1675,98.6684,1,1,4,1
1676,98.6684,1,1,0,1
1676,98.6366,1,0,0,1
1676,100.776,1,2,4,0
1678,100.776,1,2,2,0
1678,101.409,3,2,2,0
1679,99.9115,1,3,0,1
1683,101.409,1,2,2,0
1683,102.019,2,5,2,0
1686,101.846,1,4,2,1
1687,102.423,2,1,1,0
1687,102.438,1,4,1,0
1690,101.797,2,2,0,1
1691,102.449,2,4,2,0
1691,102.46,1,5,2,0
1691,102.47,1,2,2,0
1691,101.797,3,2,3,1
1692,102.183,1,3,5,1
1693,101.725,1,1,3,1
1696,102.471,1,0,0,0
1696,102.471,2,0,2,0
1696,102.525,2,4,2,0
1697,102.347,4,1,5,1
1698,102.347,1,1,2,1
1698,102.176,4,4,2,1
1699,101.725,2,1,4,1
1699,101.519,1,2,4,1
1701,101.519,1,2,0,1
1701,99.5365,1,1,0,1
1701,100.637,1,1,2,1
1701,100.637,2,1,3,1
1702,101.415,1,0,5,1
1702,100.637,1,1,5,1
1704,102.544,2,5,4,0
1704,102.566,1,3,4,0
1705,100.637,1,1,2,1
1705,99.5365,2,1,2,1
1705,99.182,1,3,2,1
1705,98.6347,1,0,2,1
1706,98.6347,1,0,3,1
1706,98.2357,1,0,3,1
1707,100.252,1,5,3,0
1707,102.569,3,1,3,0
1707,102.577,1,0,3,0
1707,98.2357,1,0,5,1
1707,98.2035,2,1,5,1
1708,102.594,2,3,3,0
1708,102.594,2,3,5,0
1708,102.605,1,5,5,0
1709,101.001,1,4,5,0
1710,102.339,1,5,0,1
1711,102.339,1,5,0,1
1711,98.2035,1,1,0,1
1712,98.2035,2,1,4,1
1712,98.1054,3,0,4,1
1717,98.1054,1,0,5,1
1718,98.1054,1,0,3,1
1719,98.2464,1,2,0,0
1719,99.5003,1,3,0,0
1719,99.7076,4,1,1,0
1720,100.32,1,1,1,0
1720,98.0937,1,4,4,1
1720,98.0547,1,0,4,1
1722,100.258,1,1,5,0
1723,99.4531,5,1,2,1
1724,99.386,2,2,2,1
1724,98.0547,1,0,2,1
1724,98.0526,1,1,2,1
1724,100.258,2,1,5,0
1725,100.32,3,1,4,0
1725,100.32,1,1,5,0
1725,100.577,2,5,5,0
1725,102.152,1,3,5,0
1726,102.168,2,0,0,0
1726,102.168,2,0,1,0
1726,102.237,2,1,2,1
1727,99.8132,2,3,0,1
1727,99.2748,2,5,2,1
1727,98.0467,2,4,2,1
1727,99.3711,1,0,4,0
1728,99.3711,1,0,1,0
1728,98.0467,1,4,4,1
1730,101.221,1,5,2,1
1732,101.221,1,5,2,1
1732,99.2744,2,1,2,1
1733,98.3532,1,2,4,0
1735,98.5903,1,4,1,1
1737,99.5848,2,3,0,0
1739,100.441,1,0,3,1
1743,99.7099,3,2,0,1
1743,98.6385,5,1,4,1
1745,100.11,2,3,0,0
1746,101.384,1,4,0,0
1746,99.1499,3,3,2,1
1746,98.8563,1,2,2,1
1746,98.5903,1,5,2,1
1747,101.384,3,4,5,0
1749,98.7967,2,3,0,1
1750,101.638,2,1,5,0
1751,98.7967,3,3,0,1
1751,98.5903,2,5,0,1
1751,98.5903,1,5,1,1
1751,98.2561,3,0,1,1
1753,101.777,3,3,4,0
1753,101.864,1,0,4,0
1754,99.3581,2,3,5,1
1756,98.1146,2,0,1,1
1756,98.0467,2,4,1,1
1756,98.0386,1,5,1,1
1756,98.0386,1,5,3,1
1756,98.0099,2,5,3,1
1756,97.9618,2,1,3,1
1758,98.2526,1,5,2,0
1758,101.864,2,0,2,0
1758,101.978,1,3,2,0
1758,102.069,1,3,2,0
1759,101.319,2,4,0,1
1759,97.8485,1,4,0,1
1759,97.8399,1,3,0,1
1760,97.8399,1,3,1,1
1760,97.7525,1,3,1,1
1760,97.7151,1,1,1,1
1760,97.6906,1,5,1,1
1760,102.069,1,3,5,0
1760,102.076,4,1,5,0
1761,97.6906,1,5,4,1
1762,99.443,1,0,3,1
1762,97.6906,1,5,3,1
1765,101.114,2,5,0,1
1767,102.196,4,0,2,1
1767,101.114,1,5,4,1
1767,101.114,1,5,5,1
1767,100.976,2,1,5,1
1769,100.976,1,1,2,1
1770,100.976,2,1,2,1
1770,100.936,1,0,2,1
1770,100.702,1,2,2,1
1771,100.702,3,2,1,1
1771,100.415,2,0,1,1
1772,100.415,2,0,5,1
1772,100.014,3,2,5,1
1775,101.025,1,4,1,1
1775,99.1846,2,1,3,0
1776,99.1557,1,1,0,1
1776,98.8448,2,2,0,1
1776,97.6906,1,5,0,1
1778,98.4431,2,3,4,0
1778,99.1846,1,1,4,0
1778,99.5637,2,2,4,0
1778,99.5637,2,2,5,0
1778,101.078,1,3,5,0
1779,97.8464,1,3,1,1
1779,97.6286,2,2,1,1
1779,101.443,3,1,2,0
1779,102.326,1,5,2,0
1779,102.452,1,3,2,0
1781,97.7162,1,4,0,0
1781,97.7162,2,4,2,0
1781,97.7162,1,4,5,0
1782,101.373,3,3,3,0
1784,99.9418,1,5,2,1
1785,101.373,2,3,0,0
1785,101.545,1,1,0,0
1785,101.545,3,1,2,0
1788,100.847,1,4,2,1
1789,100.847,1,4,4,1
1790,100.298,1,2,0,1
1790,100.798,4,4,4,0
1790,101.563,1,0,5,0
1792,101.476,2,0,4,0
1793,100.298,1,2,0,1
1793,100.298,2,2,3,1
1793,99.5699,2,5,3,1
1794,101.563,1,0,2,0
1795,100.479,4,4,5,1
1796,101.563,1,0,0,0
1797,102.064,2,0,3,0
1797,102.452,2,3,3,0
1797,102.521,1,3,3,0
1797,100.267,1,2,5,1
1800,100.251,1,5,1,1
1801,100.886,2,4,1,0
1801,102.128,2,1,2,1
1801,100.251,3,5,2,1
1801,102.553,2,5,3,0
1802,102.553,1,5,1,0
1802,102.599,1,3,1,0
1802,100.251,1,5,5,1
1802,100.195,4,5,5,1
1803,99.5699,1,5,2,1
1804,101.541,1,2,0,0
1804,102.599,1,3,0,0
1804,102.605,2,5,0,0
1804,99.5699,2,5,5,1
1804,99.4157,2,2,5,1
1804,98.8886,1,2,5,1
1806,102.485,5,3,0,0
1808,101.649,1,4,1,1
1808,102.605,1,5,5,0
1808,102.608,1,0,5,0
1808,102.61,1,5,5,0
1809,101.649,1,4,1,1
1809,101.649,3,4,4,1
1809,99.6815,1,4,4,1
1810,101.5,1,5,0,0
1810,99.6815,2,4,3,1
1810,101.5,3,5,4,0
1811,99.6815,2,4,2,1
1811,98.8886,1,2,4,1
1811,98.3489,2,1,4,1
1813,100.433,2,5,0,0
1813,100.542,1,0,1,1
1813,98.3489,3,1,1,1
1814,98.3036,2,5,1,1
1814,97.7948,1,1,1,1
1814,101.333,4,0,4,0
1818,100.177,3,1,2,0
1818,101.39,2,5,2,0
1819,102.61,3,5,1,0
1820,101.802,3,4,2,1
1820,102.474,2,3,4,1
1822,102.474,2,3,2,1
1822,102.474,1,3,4,1
1822,101.802,1,4,4,1
1823,102.614,2,5,3,0
1823,102.623,3,3,3,0
1823,102.623,1,3,4,0
1823,102.623,2,0,4,0
1826,102.623,1,0,5,0
1826,102.623,2,2,5,0
1827,101.802,1,4,3,1
1828,99.643,1,0,0,1
1828,100.06,2,3,1,0
1829,99.5723,3,2,1,1
1829,98.7852,1,2,3,1
1829,97.7948,1,1,3,1
1830,97.7583,3,3,1,0
1830,100.06,2,3,3,0
1830,102.623,3,2,3,0
1831,99.4479,2,4,1,0
1831,99.8521,3,1,4,1
1833,101.264,1,2,0,0
1835,100.958,1,5,1,0
1835,101.522,2,3,1,0
1835,102.125,2,1,4,1
1837,100.728,5,1,1,0
1838,101.001,2,4,1,0
1838,102.384,3,5,1,0
1838,102.384,1,5,2,0
1838,102.588,1,2,2,0
1838,102.686,1,5,2,0
1839,102.686,1,5,0,0
1840,102.576,1,5,1,1
1841,100.022,2,2,1,1
1841,99.2489,1,5,1,1
1842,99.2489,3,5,5,1
1843,100.435,2,3,4,0
1843,100.962,2,1,5,0
1844,102.686,2,5,1,0
1844,102.692,1,0,1,0
1844,102.696,1,1,1,0
1844,102.696,2,1,4,0
1844,102.697,1,3,4,0
1846,102.697,1,3,3,0
1846,102.697,2,5,3,0
1847,102.697,1,5,1,0
1847,102.707,2,0,1,0
1847,101.527,4,2,5,1
1847,99.7902,1,0,5,1
1849,102.707,3,0,3,0
1850,101.35,1,3,3,1
1850,101.35,1,3,4,1
1851,101.35,1,3,5,1
1851,100.682,2,4,5,1
1851,99.2489,1,5,5,1
1852,102.713,2,0,0,0
1852,102.726,2,0,0,0
1853,98.8201,1,2,1,1
1853,98.8201,1,2,5,1
1855,100.978,2,4,0,0
1856,100.395,1,4,0,0
1857,99.895,1,0,5,1
1858,99.895,1,0,3,1
1858,98.8187,2,1,3,1
1859,98.8187,2,1,5,1
1859,98.7728,2,3,5,1
1861,99.2823,1,0,0,0
1861,99.2823,1,0,3,0
1861,100.016,3,1,3,0
1863,98.7728,1,3,1,1
1864,98.8862,1,5,1,0
1864,100.395,4,4,1,0
1864,98.7168,1,4,3,1
1864,98.7079,2,4,3,1
1864,98.5593,2,2,3,1
1865,100.452,1,5,3,0
1866,99.4518,2,2,3,0
1868,99.4518,2,2,2,0
1868,100.452,2,5,2,0
1868,98.9497,1,4,5,1
1869,100.452,1,5,0,0
1870,99.3446,3,5,1,0
1870,99.3446,2,5,4,0
1870,100.978,1,4,4,0
1871,100.978,2,4,2,0
1872,101.147,2,2,0,1
1872,99.8011,1,0,1,0
1872,99.8011,1,0,4,0
1872,101.635,2,5,4,0
1873,101.635,1,5,1,0
1873,98.9497,2,4,4,1
1873,101.635,1,5,5,0
1873,101.881,1,0,5,0
1875,99.0145,3,0,5,1
1875,98.9497,2,4,5,1
1877,99.26,2,3,1,0
1877,99.2631,2,0,1,0
1879,101.737,2,3,1,0
1880,101.007,2,3,0,1
1881,101.007,1,3,0,1
1881,99.9455,2,5,0,1
1881,98.5593,2,2,0,1
1881,101.737,1,3,1,0
1882,98.3124,2,2,5,1
1883,98.9491,2,2,0,0
1883,101.881,1,0,4,0
1884,100.597,2,0,0,1
1884,98.3569,1,0,1,0
1886,98.3569,2,0,1,0
1888,98.3124,1,2,2,1
1888,98.2369,2,1,2,1
1889,100.429,2,4,0,0
1889,100.511,2,1,0,0
1889,100.511,2,1,2,0
1890,98.2369,2,1,0,1
1890,98.1286,3,4,0,1
1893,98.3509,1,0,2,0
1894,98.7743,1,4,3,0
1894,99.7783,2,0,3,0
1897,99.8431,2,3,0,0
1897,99.9896,1,2,0,0
1897,99.9896,1,2,4,0
1897,101.145,1,2,4,0
1898,99.2944,3,4,1,1
1898,98.9038,1,4,1,1
1899,98.9038,1,4,2,1
1900,99.3611,2,0,3,0
1900,101.145,3,2,3,0
1903,99.5614,3,4,4,1
1903,99.0434,1,1,4,1
1903,101.208,1,5,5,0
1905,101.208,1,5,1,0
1906,99.0434,2,1,0,1
1906,100.045,3,4,1,0
1906,101.354,2,0,1,0
1907,99.0434,2,1,1,1
1907,98.9038,1,4,1,1
1907,98.8919,2,1,1,1
1907,100.86,2,2,4,0
1908,100.86,3,2,0,0
1908,101.114,2,0,4,1
1909,100.217,2,5,2,1
1910,100.217,1,5,0,1
1910,98.8919,3,1,0,1
1910,98.7814,1,3,0,1
1911,101.384,3,5,0,0
1911,101.881,1,0,4,0
1912,101.881,1,0,0,0
1913,100.41,1,3,5,1
1913,99.8106,2,3,5,1
1913,99.5526,1,5,5,1
1915,100.418,1,3,0,0
1916,98.4529,1,3,1,1
1916,98.1286,1,4,1,1
1916,97.9729,2,3,1,1
1917,97.9729,1,3,2,1
1919,99.9852,2,4,0,0
1919,100.49,3,2,0,0
1921,98.9114,4,0,0,1
1923,97.9729,1,3,0,1
1923,97.8473,3,1,0,1
1923,97.8473,1,1,4,1
1925,97.8473,1,1,3,1
1927,97.8135,4,3,1,0
1927,98.5961,1,2,1,0
1927,98.5961,3,2,4,0
1928,97.7648,1,1,2,1
1930,98.5961,1,2,3,0
1930,99.4501,1,3,3,0
1930,100.002,1,2,3,0
1932,98.2505,1,4,5,0
1935,98.2132,4,2,3,1
1935,97.7648,1,1,3,1
1936,97.7215,2,2,0,1
1936,97.709,1,1,0,1
1936,98.2505,2,4,3,0
1937,97.709,3,1,0,1
1937,97.63,1,2,4,1
1938,98.2505,2,4,0,0
1938,100.49,1,2,0,0
1938,98.7695,1,3,4,1
1939,97.63,3,2,0,1
1939,100.542,1,5,5,0
1939,100.59,3,3,5,0
1940,98.0969,1,0,1,1
1940,97.6109,1,1,1,1
1941,99.848,2,5,4,1
1942,99.7311,4,5,3,1
1942,100.59,2,3,4,0
1943,99.7311,1,5,0,1
1943,97.6109,2,1,0,1
1943,97.6109,1,1,5,1
1945,99.5221,3,3,0,0
1945,99.5221,1,3,4,0
1945,100.638,3,1,4,0
1945,100.649,5,2,5,0
1946,97.6099,3,4,4,1
1947,100.348,1,1,3,0
1947,100.654,3,4,3,0
1947,100.657,1,4,3,0
1947,101.086,1,2,4,0
1947,101.086,2,2,5,0
1947,101.331,1,1,5,0
1947,101.353,1,0,5,0
1950,97.6099,1,4,0,1
1950,97.54,3,2,0,1
1950,98.4277,1,2,5,0
1950,101.134,1,3,5,0
1950,101.353,1,0,5,0
1951,101.584,1,3,2,0
1951,101.634,3,4,2,0
1952,97.54,1,2,5,1
1952,97.5236,1,3,5,1
1952,97.5195,2,1,5,1
1953,102,4,5,5,0
1953,102.031,1,3,5,0
1955,100.657,2,4,2,1
1955,97.5195,1,1,3,1
1955,97.516,1,0,3,1
1958,100.297,1,0,1,0
1958,101.094,3,3,3,0
1958,102.031,2,3,3,0
1958,97.4954,2,0,5,1
1959,102.031,1,3,0,0
1960,97.4909,2,3,2,1
1961,97.6043,2,5,5,0
1962,97.4909,1,3,2,1
1963,97.6043,2,5,1,0
1963,100.143,1,1,4,1
1963,97.4909,1,3,4,1
1963,97.4594,1,1,4,1
1964,100.264,4,4,0,0
1965,100.157,2,5,0,1
1965,97.5906,1,3,0,1
1965,97.4594,2,1,1,1
1965,97.4363,3,3,1,1
1966,99.5096,1,4,5,1
1967,100.143,3,4,0,0
1967,102.454,2,5,2,0
1967,102.527,2,1,2,0
1967,102.615,1,3,2,0
1968,99.5096,3,4,0,1
1968,97.4943,2,5,0,1
1968,97.7538,3,2,3,0
1970,102.615,1,3,4,0
1970,102.726,1,0,4,0
1970,100.7,3,5,5,1
1971,100.7,1,5,2,1
1973,98.0401,3,3,2,0
1979,100.344,4,2,1,0
1979,101.094,3,4,2,0
1979,102.67,2,5,2,0
1981,102.67,1,5,3,0
1981,102.726,2,0,3,0
1981,102.729,1,2,3,0
1983,101.336,1,2,4,0
1984,100.928,1,0,3,1
1987,101.469,3,0,1,1
1988,100.954,3,3,2,0
1988,100.928,1,0,4,1
1988,99.6646,2,5,4,1
1988,99.6646,2,5,5,1
1989,100.406,3,0,5,1
1990,100.954,2,3,4,0
1990,101.827,1,4,4,0
1991,99.6646,1,5,4,1
1991,99.3966,1,4,5,0
1991,100.708,2,3,5,0
1992,99.2615,1,0,0,1
1992,100.708,3,3,2,0
1992,98.9622,1,2,3,1
1992,98.6081,2,1,3,1
1992,98.6081,1,1,5,1
1992,98.3378,2,0,5,1
1992,97.865,2,3,5,1
1994,100.489,2,1,4,0
1995,100.489,2,1,0,0
1995,101.853,1,2,4,0
1995,101.928,3,2,4,0
1995,97.865,2,3,5,1
1997,97.4943,2,5,1,1
1997,97.4201,1,4,1,1
1997,97.4129,1,5,1,1
1997,97.3972,1,3,1,1
1999,100.313,1,5,1,1
1999,101.928,1,2,3,0
1999,102.495,3,5,3,0
1999,102.729,1,2,3,0
1999,100.313,2,5,4,1
2000,98.462,1,4,3,0
2002,99.4433,4,1,1,0
2002,99.2747,1,3,5,1
2002,98.6226,2,0,5,1
2003,98.6226,3,0,0,1
2003,99.4433,1,1,2,0
2003,101.607,1,3,2,0
2003,102.729,1,2,2,0
2003,102.729,2,2,3,0
2003,102.731,1,3,3,0
2003,102.735,2,0,3,0
2004,102.736,3,2,4,0
2004,102.754,2,2,4,0
2005,102.754,1,2,0,0
2006,100.212,2,5,2,1
2006,98.7634,3,0,2,1
2007,100.354,4,5,2,0
2007,99.3487,3,0,3,1
2008,97.3972,4,3,2,1
2008,97.3965,1,4,2,1
2010,100.776,1,3,0,0
2010,100.22,1,5,4,1
2011,100.22,1,5,2,1
2011,99.6515,4,1,2,1
2012,101.151,4,5,0,1
2012,98.7907,1,0,0,1
2012,98.4298,2,4,1,1
2012,97.902,1,4,1,1
2012,97.8889,2,5,1,1
2013,100.275,2,3,0,0
2013,97.8889,1,5,5,1
2014,98.7874,3,4,4,0
2014,100.275,1,3,4,0
2015,97.8889,1,5,1,1
2015,97.3933,2,5,1,1
2015,97.3851,1,3,1,1
2016,100.056,4,2,2,0
2017,99.8485,2,3,0,1
2017,99.8485,3,3,2,1
2017,99.2768,1,4,2,1
2017,99.2768,1,4,3,1
2017,100.275,2,3,4,0
2017,100.746,2,1,4,0
2017,100.746,2,1,5,0
2017,102.112,3,4,5,0
2019,99.4097,2,2,5,0
2019,100.383,2,2,5,0
2019,102.112,1,4,5,0
2020,99.2768,1,4,1,1
2020,97.3851,1,3,1,1
2021,98.4909,1,4,2,1
2021,102.112,1,4,5,0
2021,102.135,1,1,5,0
2022,102.684,1,5,2,1
2022,99.2281,2,4,5,1
2023,99.2281,2,4,2,1
2023,97.3851,2,3,4,1
2024,98.3048,2,0,1,0
2024,98.5829,3,2,1,0
2024,97.3851,1,3,3,1
2024,97.379,3,2,3,1
2026,97.3777,4,2,1,1
2026,97.4642,2,2,4,0
2026,97.4642,2,2,5,0
2027,98.155,1,5,0,1
2027,97.3777,1,2,0,1
2027,99.3192,3,3,4,1
2029,99.4751,2,0,1,0
2029,99.4751,3,0,3,0
2029,99.9501,1,1,3,0
2029,100.034,1,2,3,0
2029,99.3192,1,3,4,1
2029,98.0559,2,5,4,1
2029,97.3733,1,2,4,1
2029,97.3733,1,2,5,1
2031,100.034,1,2,1,0
2032,100.034,2,2,3,0
2032,100.272,3,3,3,0
2032,102.754,2,2,5,0
2032,102.757,3,5,5,0
2033,102.76,1,0,1,0
2033,102.764,3,0,1,0
2035,99.6892,1,2,0,1
2035,97.5405,2,0,0,1
2035,97.3733,2,2,0,1
2036,97.3733,1,2,0,1
2036,97.366,3,3,0,1
2039,97.6552,2,4,3,0
2040,97.6552,1,4,4,0
2040,99.3707,1,3,4,0
2041,99.3707,2,3,2,0
2041,99.3707,1,3,4,0
2041,99.3707,1,3,5,0
2042,97.3591,4,5,5,1
2043,97.3567,3,2,2,1
2043,97.3552,2,1,2,1
2043,99.0266,2,4,5,0
2043,99.2896,1,0,5,0
2046,99.2896,4,0,4,0
2048,99.7487,3,0,0,0
2048,99.7487,2,0,3,0
2048,100.25,2,3,3,0
2048,99.9891,3,4,5,1
2048,97.3552,1,1,5,1
2049,99.7208,1,0,4,1
2050,100.344,1,1,2,0
2050,100.71,3,1,2,0
2050,99.7208,1,0,5,1
2052,98.3365,1,5,0,0
2052,101.139,1,5,3,0
2052,101.182,4,4,3,0
2053,100.187,1,5,1,1
2053,97.3552,2,1,1,1
2053,97.3541,1,1,1,1
2053,101.105,3,4,5,0
2055,97.6228,1,5,0,1
2055,97.6264,3,2,2,0
2055,97.6264,1,2,3,0
2057,100.004,4,0,1,1
2059,101.105,1,4,2,0
2059,101.202,2,3,2,0
2060,100.009,2,3,3,1
2060,99.3166,1,3,5,0
2064,101.202,1,3,0,0
2064,101.503,1,5,0,0
2065,101.503,1,5,0,0
2065,101.732,2,5,0,0
2066,101.069,1,0,3,1
2067,101.069,1,0,4,1
2067,98.4117,2,5,4,1
2068,100.992,1,5,1,1
2068,98.1602,2,1,1,1
2068,97.7025,1,0,1,1
2068,97.7025,2,0,2,1
2068,97.6228,1,5,2,1
2068,97.3541,1,1,2,1
2070,101.103,3,4,0,0
2070,101.733,2,0,1,1
2071,98.0246,1,0,2,0
2072,98.0246,1,0,0,0
2074,99.8031,1,1,3,0
2077,99.3308,1,0,2,1
2077,98.9681,1,2,5,0
2077,99.8031,1,1,5,0
2077,101.887,3,2,5,0
2079,101.477,2,1,5,1
2080,98.8324,2,5,5,0
2081,97.3541,3,1,2,1
2081,97.3428,1,2,2,1
2081,97.3428,1,2,3,1
2081,97.3422,1,5,3,1
2083,98.1278,4,5,2,0
2083,98.1278,1,5,3,0
2083,98.8324,1,5,3,0
2083,101.743,2,4,3,0
2085,99.6593,3,3,0,0
2085,99.6593,2,3,1,0
2086,101.276,1,4,2,0
2087,100.391,2,1,0,1
2088,98.3207,2,0,1,1
2088,98.6217,2,0,4,0
2088,101.276,2,4,4,0
2088,98.3207,1,0,5,1
2089,98.3207,1,0,2,1
2090,97.7695,2,2,0,0
2090,99.0607,3,0,0,0
2091,99.0607,1,0,1,0
2091,99.9113,1,5,1,0
2091,101.276,2,4,1,0
2095,101.313,2,3,0,0
2095,101.743,3,4,0,0
2095,101.887,2,2,2,0
2095,101.976,2,0,2,0
2096,97.5176,4,4,1,0
2097,97.4919,3,5,1,1
2100,97.3422,3,5,5,1
2101,98.7309,3,0,0,0
2101,98.9861,1,0,4,0
2102,98.9861,1,0,5,0
2102,99.2538,1,4,5,0
2103,99.2538,1,4,3,0
2103,99.4777,2,4,3,0
2103,99.9977,2,2,3,0
2104,98.7162,1,1,4,1
2104,97.3288,1,5,4,1
2105,99.2366,1,0,2,0
2106,99.2366,1,0,4,0
2106,99.329,4,0,4,0
2108,97.6293,2,3,0,0
2108,99.329,1,0,0,0
2108,99.4372,1,2,0,0
2108,99.4372,1,2,1,0
2108,97.3288,2,5,4,1
2108,97.3154,2,2,4,1
2110,99.4372,1,2,1,0
2110,100.189,3,2,1,0
2110,100.189,2,2,3,0
2110,101.059,2,1,3,0
2111,101.059,1,1,0,0
2111,101.482,1,4,0,0
2111,102.046,1,1,0,0
2111,98.0546,2,5,2,1
2111,97.8876,1,4,2,1
2114,100.66,2,5,5,0
2119,98.7353,3,2,1,1
2120,98.885,1,2,4,1
2121,100.66,3,5,0,0
2122,100.788,1,5,1,0
2122,101.812,1,3,2,0
2122,101.855,1,0,2,0
2123,100.984,1,1,0,1
2124,100.984,3,1,2,1
2124,101.266,2,5,5,0
2124,101.891,3,5,5,0
2128,100.915,1,4,1,1
2128,99.5765,1,4,1,1
2129,101.667,3,5,2,1
2129,99.5765,1,4,2,1
2130,99.6742,1,2,3,1
2130,99.5765,2,4,3,1
2131,99.8181,2,4,3,1
2131,99.5765,1,4,4,1
2131,99.2921,2,2,5,1
2131,98.885,1,2,5,1
2132,100.868,2,2,3,1
2133,98.885,2,2,4,1
2133,98.7642,1,0,4,1
2135,99.5222,5,0,2,0
2136,98.7642,1,0,0,1
2136,98.7353,1,2,0,1
2136,97.4887,3,3,0,1
2136,99.9497,2,1,5,0
2137,100.006,1,4,2,0
